time,SAR
2015-07-08,0.8519
2015-07-07,0.8531
2015-07-06,0.8543
2015-07-02,0.8553
2015-07-01,0.8563
2015-06-30,0.8574
2015-06-29,0.8586
2015-06-26,0.8598
2015-06-25,0.8610
2015-06-24,0.8623
2015-06-23,0.8636
2015-06-22,0.8650
2015-06-19,0.8665
2015-06-18,0.8680
2015-06-17,0.8696
2015-06-16,0.8713
2015-06-15,0.8730
2015-06-12,0.8748
2015-06-11,0.8766
2015-06-10,0.8786
2015-06-09,0.8806
2015-06-08,0.8827
2015-06-05,0.8849
2015-06-04,0.8872
2015-06-03,0.8896
2015-06-02,0.8921
2015-06-01,0.8947
2015-05-29,0.8973
2015-05-28,0.9002
2015-05-27,0.9031
2015-05-26,0.9061
2015-05-22,0.9093
2015-05-21,0.9126
2015-05-20,0.9160
2015-05-19,0.9196
2015-05-18,0.9234
2015-05-15,0.9272
2015-05-14,0.9313
2015-05-13,0.9355
2015-05-12,0.9399
2015-05-11,0.9445
2015-05-08,0.9480
2015-05-07,0.9500
2015-05-06,0.9501
2015-05-05,0.8718
2015-05-04,0.8668
2015-05-01,0.8615
2015-04-30,0.8559
2015-04-29,0.8499
2015-04-28,0.8435
2015-04-27,0.8367
2015-04-24,0.8294
2015-04-23,0.8217
2015-04-22,0.8135
2015-04-21,0.8048
2015-04-20,0.7956
2015-04-17,0.7874
2015-04-16,0.7789
2015-04-15,0.7699
2015-04-14,0.7604
2015-04-13,0.7504
2015-04-10,0.7399
2015-04-09,0.7289
2015-04-08,0.7172
