time,ATR
2015-08-10,0.9935
2015-08-07,0.8849
2015-08-06,0.9361
2015-08-05,0.9601
2015-08-04,0.9951
2015-08-03,1.0914
2015-07-31,1.1343
2015-07-30,1.1410
2015-07-29,1.2987
2015-07-28,1.3134
2015-07-27,1.1692
2015-07-24,1.1415
2015-07-23,1.1969
2015-07-22,1.2086
2015-07-21,0.8133
2015-07-20,0.8216
2015-07-17,0.9087
2015-07-16,0.8609
2015-07-15,0.9011
2015-07-14,0.9663
2015-07-13,1.1079
2015-07-10,1.1599
2015-07-09,1.2301
2015-07-08,1.3102
2015-07-07,1.2127
2015-07-06,1.2334
2015-07-02,1.2405
2015-07-01,1.3006
2015-06-30,1.3032
2015-06-29,1.1790
2015-06-26,0.8063
2015-06-25,0.7829
2015-06-24,0.7586
2015-06-23,0.6657
2015-06-22,0.7172
2015-06-19,0.7765
2015-06-18,0.8381
2015-06-17,0.7426
2015-06-16,0.7258
2015-06-15,0.7522
2015-06-12,0.6828
2015-06-11,0.6422
2015-06-10,0.7127
2015-06-09,0.6934
2015-06-08,0.7568
2015-06-05,0.8185
2015-06-04,0.8491
2015-06-03,0.8088
2015-06-02,0.8235
2015-06-01,0.6951
2015-05-29,0.6889
2015-05-28,0.6811
2015-05-27,0.7663
2015-05-26,0.7004
2015-05-22,0.6430
2015-05-21,0.6713
2015-05-20,0.6616
2015-05-19,0.6920
2015-05-18,0.7625
2015-05-15,0.8057
2015-05-14,0.8698
2015-05-13,0.7922
2015-05-12,0.7828
2015-05-11,0.8410
2015-05-08,0.8113
2015-05-07,0.7391
2015-05-06,0.8364
2015-05-05,0.8454
2015-05-04,0.7898
2015-05-01,0.8623
2015-04-30,0.7903
2015-04-29,0.7779
2015-04-28,0.8299
2015-04-27,0.8799
2015-04-24,0.9828
2015-04-23,1.0785
2015-04-22,1.1132
2015-04-21,0.7340
2015-04-20,0.7149
2015-04-17,0.7062
2015-04-16,0.6352
2015-04-15,0.6653
2015-04-14,0.6766
2015-04-13,0.6982
2015-04-10,0.6928
2015-04-09,0.7635
2015-04-08,0.8094
