time,SAR
2015-11-23,1417.1889

2015-11-20,1424.9797

2015-11-19,1433.0951

2015-11-18,1441.5486

2015-11-17,1450.3544

2015-11-16,1459.5271

2015-11-13,1464.6267

2015-11-12,1467.9444

2015-11-11,1471.3298

2015-11-10,1474.7843

2015-11-09,1476.5150

2015-11-06,1352.6454

2015-11-05,1337.3357

2015-11-04,1322.1519

2015-11-03,1307.2289

2015-11-02,1293.0749

2015-10-30,1280.0530

2015-10-29,1270.4909

2015-10-28,1260.3185

2015-10-27,1249.4968

2015-10-26,1237.9843

2015-10-23,1229.7924

2015-10-22,1221.1694

2015-10-21,1212.0925

2015-10-20,1204.9924

2015-10-19,1199.5928

2015-10-16,1196.4630

2015-10-15,1193.2694

2015-10-14,1190.0106

2015-10-13,1186.6853

2015-10-12,1185.0100

2015-10-09,1326.6513

2015-10-08,1328.0820

2015-10-07,1329.5272

2015-10-06,1330.9870

2015-10-05,1332.4615

2015-10-02,1333.9509

2015-10-01,1335.4553

2015-09-30,1336.9750

2015-09-29,1338.5100

2015-09-28,1191.2213

2015-09-25,1186.6660

2015-09-24,1181.9698

2015-09-23,1177.1283

2015-09-22,1172.1371

2015-09-21,1166.9916

2015-09-18,1161.6869

2015-09-17,1156.2181

2015-09-16,1152.7131

2015-09-15,1151.0100

2015-09-14,1306.8638

2015-09-11,1311.6840

2015-09-10,1316.6533

2015-09-09,1321.7763

2015-09-08,1327.0578

2015-09-04,1332.5025

2015-09-03,1338.1157

2015-09-02,1343.9025

2015-09-01,1349.8682

2015-08-31,1356.0185

2015-08-28,1362.3589

2015-08-27,1368.8955

2015-08-26,1375.6342

2015-08-25,1382.5814

2015-08-24,1389.7434

2015-08-21,1393.6037

2015-08-20,1395.0000

2015-08-19,1276.1900

2015-08-18,1276.0000

2015-08-17,1276.0000

2015-08-14,1270.3672

