time,SlowD,SlowK
2017-04-28,81.1688,75.6621
2017-04-27,80.8464,81.2284
2017-04-26,70.6434,86.6160
2017-04-25,51.3869,74.6948
2017-04-24,32.3967,50.6195
2017-04-21,20.7030,28.8464
2017-04-20,18.4006,17.7242
2017-04-19,20.4805,15.5382
2017-04-18,26.9717,21.9392
2017-04-17,30.7928,23.9641
2017-04-13,39.9534,35.0118
2017-04-12,48.8778,33.4025
2017-04-11,62.7328,51.4457
2017-04-10,71.6378,61.7852
2017-04-07,78.3872,74.9674
2017-04-06,81.4121,78.1609
2017-04-05,81.2817,82.0332
2017-04-04,78.7317,84.0422
2017-04-03,73.7598,77.7696
2017-03-31,69.0800,74.3833
2017-03-30,59.8482,69.1264
2017-03-29,46.7472,63.7302
2017-03-28,33.4723,46.6880
2017-03-27,26.2421,29.8233
2017-03-24,29.9462,23.9057
2017-03-23,39.1579,24.9974
2017-03-22,51.6893,40.9356
2017-03-21,60.9418,51.5406
2017-03-20,70.6545,62.5916
2017-03-17,79.5838,68.6932
2017-03-16,87.7450,80.6786
2017-03-15,89.9443,89.3796
2017-03-14,85.7284,93.1769
2017-03-13,78.4307,87.2763
2017-03-10,69.8921,76.7320
2017-03-09,58.8113,71.2837
2017-03-08,42.3083,61.6607
2017-03-07,25.4721,43.4895
2017-03-06,14.6121,21.7748
2017-03-03,14.2308,11.1521
2017-03-02,23.6647,10.9095
2017-03-01,37.5730,20.6307
2017-02-28,53.3416,39.4538
2017-02-27,65.5744,52.6346
2017-02-24,79.1584,67.9365
2017-02-23,87.8703,76.1521
2017-02-22,93.0471,93.3865
2017-02-21,86.6502,94.0722
2017-02-17,74.9957,91.6826
2017-02-16,60.5717,74.1957
2017-02-15,56.7492,59.1089
2017-02-14,61.9624,48.4106
2017-02-13,67.3674,62.7283
2017-02-10,61.3434,74.7485
2017-02-09,46.2379,64.6255
2017-02-08,32.5795,44.6561
2017-02-07,24.1370,29.4322
2017-02-06,16.9549,23.6503
2017-02-03,11.3506,19.3285
2017-02-02,9.9149,7.8857
2017-02-01,18.2765,6.8374
2017-01-31,36.6280,15.0216
2017-01-30,58.8299,32.9704
2017-01-27,77.9794,61.8920
2017-01-26,85.3069,81.6275
2017-01-25,85.6226,90.4187
2017-01-24,84.6952,83.8746
2017-01-23,87.4710,82.5746
2017-01-20,89.3629,87.6363
2017-01-19,87.8300,92.2021
2017-01-18,85.9177,88.2504
2017-01-17,86.1574,83.0374
2017-01-13,89.1009,86.4653
2017-01-12,90.0722,88.9694
2017-01-11,90.9241,91.8680
2017-01-10,90.3141,89.3791
2017-01-09,86.3019,91.5252
2017-01-06,78.1670,90.0380
2017-01-05,69.5278,77.3426
2017-01-04,62.8285,67.1203
2017-01-03,57.6773,64.1203
2016-12-30,50.2432,57.2449
2016-12-29,44.2094,51.6667
2016-12-28,36.1947,41.8182
2016-12-27,29.5810,39.1434
2016-12-23,23.1729,27.6226
2016-12-22,22.6300,21.9770
2016-12-21,24.7331,19.9192
2016-12-20,27.7644,25.9938
2016-12-19,25.6476,28.2864
2016-12-16,19.6627,29.0131
2016-12-15,13.5009,19.6434
2016-12-14,16.3350,10.3316
2016-12-13,27.6880,10.5278
2016-12-12,41.7020,28.1455
2016-12-09,49.0238,44.3906
2016-12-08,46.3447,52.5699
2016-12-07,37.9941,50.1109
2016-12-06,25.3106,36.3532
2016-12-05,18.8069,27.5182
2016-12-02,17.7120,12.0603
2016-12-01,29.6696,16.8423
2016-11-30,47.1221,24.2334
2016-11-29,67.2630,47.9329
2016-11-28,81.0399,69.1999
2016-11-25,88.0800,84.6562
2016-11-23,88.9768,89.2635
2016-11-22,83.6797,90.3203
2016-11-21,74.7270,87.3466
2016-11-18,66.2085,73.3722
2016-11-17,68.1138,63.4621
2016-11-16,75.8008,61.7913
2016-11-15,86.6781,79.0881
2016-11-14,89.5753,86.5232
2016-11-11,86.3883,94.4232
2016-11-10,71.4796,87.7794
2016-11-09,51.2252,76.9623
2016-11-08,28.7015,49.6970
2016-11-07,17.9314,27.0163
2016-11-04,15.3404,9.3912
2016-11-03,19.9085,17.3867
2016-11-02,19.3983,19.2434
2016-11-01,16.7762,23.0954
2016-10-31,13.4207,15.8561
2016-10-28,16.9064,11.3770
2016-10-27,27.4350,13.0290
2016-10-26,40.8698,26.3131
2016-10-25,53.7763,42.9630
2016-10-24,62.3263,53.3333
2016-10-21,68.2220,65.0327
2016-10-20,65.5773,68.6129
2016-10-19,60.2990,71.0203
2016-10-18,55.1440,57.0988
2016-10-17,56.1728,52.7778
2016-10-14,60.3185,55.5556
2016-10-13,58.3005,60.1852
2016-10-12,52.7686,65.2148
2016-10-11,45.1658,49.5014
2016-10-10,46.9104,43.5897
2016-10-07,47.0406,42.4063
2016-10-06,42.6914,54.7352
2016-10-05,35.7759,43.9803
2016-10-04,37.9786,29.3586
2016-10-03,50.1057,33.9889
2016-09-30,56.9568,50.5883
2016-09-29,53.3135,65.7399
2016-09-28,41.4474,54.5422
2016-09-27,32.2787,39.6582
2016-09-26,31.3054,30.1419
2016-09-23,34.0064,27.0358
2016-09-22,44.8356,36.7386
2016-09-21,57.4771,38.2447
2016-09-20,72.4716,59.5235
2016-09-19,72.7896,74.6632
2016-09-16,61.7487,83.2282
2016-09-15,42.1432,60.4774
2016-09-14,35.2837,41.5407
2016-09-13,41.3878,24.4116
2016-09-12,62.7999,39.8988
2016-09-09,80.6982,59.8529
2016-09-08,89.2236,88.6480
2016-09-07,85.1733,93.5935
2016-09-06,78.1830,85.4291
2016-09-02,73.0411,76.4972
2016-09-01,70.4680,72.6229
2016-08-31,68.3227,70.0032
2016-08-30,67.4208,68.7781
2016-08-29,70.1019,66.1868
2016-08-26,75.6589,67.2977
2016-08-25,83.0293,76.8212
2016-08-24,83.6119,82.8578
2016-08-23,74.8754,89.4090
2016-08-22,58.0421,78.5689
2016-08-19,44.3047,56.6484
2016-08-18,44.9258,38.9089
